archive,bucket,file,method_name,upload_status,row_count,time_column,numeric_count,dataset_id,version_id,profile_status,profile_count,recommend_status,recommend_count,transform_status,transformed_vars,analysis_recommend_status,analysis_sequence,analysis_status,artifact_count,caveat_count,assumption_count,artifact_types
mcs2024.zip,salient,commodities/feste/mcs2024-feste_salient.csv,cross_correlation,200,5,Year,18,4f90f784-e073-4768-85a2-1ebbc27cba62,d2a6e196-6a45-4170-9303-ada57400f2af,200,18,200,18,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/indiu/mcs2024-indiu_salient.csv,cross_correlation,200,5,Year,8,07e8007c-0f33-4456-a9b4-de9a0e7e1652,3d3688f2-5f69-4d00-afdc-d6088fdfc23a,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/indiu/mcs2024-indiu_world.csv,cross_correlation,200,10,,5,21047a66-11a2-44c0-b431-561a03a664c8,beb7069d-30da-4dd0-8727-43b541c35895,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/galli/mcs2024-galli_salient.csv,cross_correlation,200,5,Year,9,3be2293d-195f-4113-a5fb-08808051d739,45ea0070-6868-4abd-8021-7b78af3c18d6,200,8,200,8,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/galli/mcs2024-galli_world.csv,cross_correlation,200,7,,3,bba05c34-b000-4584-bc92-ff933d8fe421,5798fbcb-4d56-4a11-844f-4a377472fda3,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/rheni/mcs2024-rheni_world.csv,cross_correlation,200,10,,3,db2ac84b-77f9-4758-8213-1b9243ade402,2a6fa7b7-e5f7-4454-a03b-a2867a8b8ce8,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/rheni/mcs2024-rheni_salient.csv,cross_correlation,200,5,Year,8,e416ded8-6c93-429a-895d-05a61a13b0b1,77e39ac3-88d4-492c-8202-ce5796d31859,200,8,200,8,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/abras/mcs2024-abras_world.csv,cross_correlation,200,30,,2,883505a0-8896-4727-ac88-1477072ddae4,e6965d8c-2887-455e-a528-abb1a5702dbd,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/abras/mcs2024-abras_salient.csv,cross_correlation,200,5,Year,19,3d3d8a80-e517-482a-ab01-4ac4ee277d79,e8f17479-09e4-4927-8dfa-0bb9fd5849f2,200,19,200,19,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/antim/mcs2024-antim_salient.csv,cross_correlation,200,5,Year,14,b2884548-3d98-496f-891d-190f97f4d975,5d77fa5e-7379-441a-83d8-37e6b9a966e3,200,14,200,14,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/antim/mcs2024-antim_world.csv,cross_correlation,200,18,,3,8506a322-9973-4de8-8ea8-78243a6b1411,91b72dc3-b1c7-40f2-93b1-c0d79649cda5,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/alum/mcs2024-alum_salient.csv,cross_correlation,200,5,Year,14,22ca48b0-a031-4b13-b1a6-9f7814d21291,873dc1f0-ca5b-44c1-bfa2-0c061333e53c,200,14,200,14,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/alum/mcs2024-alum_world.csv,cross_correlation,200,14,,4,9ac0e4f2-5ddc-4070-8444-898b3d2efba7,1d61de95-7653-42f0-9423-3cb4f5bc1144,200,4,200,4,200,4,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/diato/mcs2024-diato_world.csv,cross_correlation,200,16,,4,a4ebbd5f-4300-41e7-b7f4-22a73f8e3002,4955ea0a-b755-4003-b4b9-cab731db75f9,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/diato/mcs2024-diato_salient.csv,cross_correlation,200,5,Year,6,e7a12e4b-c925-4e82-a2b5-283981d49b27,6e05adca-4647-4b28-9d7a-64dc0609bd91,200,6,200,6,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/gemst/mcs2024-gemst_salient.csv,cross_correlation,200,5,Year,7,f2f02dda-c544-4e6b-b6ca-7f84c78cd2d7,dec23521-4743-4e5e-a9f2-3dc592d52824,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/gemst/mcs2024-gemst_world.csv,cross_correlation,200,16,,5,a75e0ebc-8a5a-43c6-a2e4-d086d3d9892e,609bc416-4ac4-44b6-8628-ec4d7e93c2e3,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/thall/mcs2024-thall_salient.csv,cross_correlation,200,5,Year,10,74dbcc92-0ddb-43c1-86b1-7b360c918476,50aebf08-ca7f-480d-8782-4de2a886c333,200,9,200,9,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/cadmi/mcs2024-cadmi_salient.csv,cross_correlation,200,5,Year,12,0e17f2b8-44a9-4d9c-8ad6-15272b235206,bc7dba24-9886-43df-9c79-b0e26769c905,200,12,200,12,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/cadmi/mcs2024-cadmi_world.csv,cross_correlation,200,17,,4,b4dd8f19-ac45-4575-8c4f-e74578ff75c0,8c3563ef-3e73-4fed-a6a6-1acecce36386,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/zinc/mcs2024-zinc_world.csv,cross_correlation,200,13,,3,54ce9878-d05a-40f5-a5e6-7dbf6f316ad1,79b63e43-caaf-4758-95fb-faa43e0a4cb8,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/zinc/mcs2024-zinc_salient.csv,cross_correlation,200,5,Year,14,15c58233-d44b-4010-8962-1b0e56bfca4a,c03ab14d-6aa7-476b-b06c-20a99a20e8e6,200,14,200,14,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/fescr/mcs2024-fescr_salient.csv,cross_correlation,200,5,Year,9,c40a0428-aeaf-4388-8f52-486be99f0c71,bdaf6eef-75de-4f50-8430-7df631ac92ab,200,9,200,9,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/boron/mcs2024-boron_world.csv,cross_correlation,200,10,,3,ec1be4fc-01f3-45de-b6ea-a854d23c4b02,a946bbc2-4299-4855-8f6a-c53ada91db9e,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/boron/mcs2024-boron_salient.csv,cross_correlation,200,5,Year,8,687cbf1b-ee27-4a1e-ae71-61e42cec9de7,6e39e4a6-8634-46b5-a4f9-65a3148af2fe,200,8,200,8,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/chrom/mcs2024-chrom_salient.csv,cross_correlation,200,5,Year,12,1433eac3-96d2-4324-af14-0d93fda6c7d8,8ac7506a-c07f-4460-be65-fe6622bceb9c,200,12,200,12,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/chrom/mcs2024-chrom_world.csv,cross_correlation,200,8,,3,883623d7-fb2b-48fa-947a-0c8e8e657b2e,8f58ca28-ffb4-477f-baf0-ca0183e50233,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/fesla/mcs2024-fesla_salient.csv,cross_correlation,200,5,Year,7,a0ad63d6-f10e-40d5-b031-aa09627c737f,bcbde62b-0aad-43cb-91ba-47a6b0fa889a,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/stonec/mcs2024-stonec_salient.csv,cross_correlation,200,5,Year,7,bbf678df-7fad-41cc-9639-bfda0acb8cd9,494ace66-1db1-4b72-959e-6db457aa164e,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/mica/mcs2024-mica_world.csv,cross_correlation,200,22,,4,5e8d4203-3af5-4a31-a029-5fa0c9a609d4,fc6a75ba-3c71-424f-8e0a-62dcbd3a70f6,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/mica/mcs2024-mica_salient.csv,cross_correlation,200,5,Year,14,5b5d9fa2-fe41-4664-bfe5-956e4c187ec9,254ce210-49c1-4d67-a159-84a9f019f73d,200,14,200,14,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/timin/mcs2024-timin_salient.csv,cross_correlation,200,5,Year,10,a873b749-51bf-43bf-9497-3d395f30c8df,80f693a4-c276-4316-a2a8-d653a4920e62,200,10,200,10,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/timin/mcs2024-timin_world.csv,cross_correlation,200,29,,3,41c0e604-b484-4c1e-a4dc-da2b6a3a4a45,6ccdbec3-ec73-4492-884e-a2b31ac4e8e1,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/sandi/mcs2024-sandi_world.csv,cross_correlation,200,22,,3,f006b74b-1cea-47a6-bc76-fa8e17aa4e94,64bc35a0-364a-4a0a-bade-096a167aad23,200,1,200,1,200,1,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/sandi/mcs2024-sandi_salient.csv,cross_correlation,200,5,Year,6,2b0ea598-9329-4eef-877a-5408ec44758d,5a92ba39-24a0-4932-832c-62d8d13e64e0,200,6,200,6,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/mercu/mcs2024-mercu_salient.csv,cross_correlation,200,5,Year,6,aa76635a-8f76-4a06-95d9-8b7f2f7aaf85,fbf52221-9771-4279-91b6-a9a931b6e06d,200,3,200,3,200,3,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/mercu/mcs2024-mercu_world.csv,cross_correlation,200,8,,3,bec10b9c-c424-4a6f-9f7a-3f980d5adf61,d951af74-330f-4ed5-a4ea-495e8f48a173,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/perli/mcs2024-perli_salient.csv,cross_correlation,200,5,Year,8,47f1c920-93ab-415f-a258-8c96f3fc1eb8,1d31592c-12fe-4e4c-b419-bd5a6c9bfa41,200,8,200,8,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/perli/mcs2024-perli_world.csv,cross_correlation,200,15,,4,62f0b133-6a5e-460c-865a-8790f5b5d460,d22b6d36-ccae-4488-a875-f44ba4dcfa71,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/molyb/mcs2024-molyb_world.csv,cross_correlation,200,17,,3,3aa736db-3669-44f2-975c-0fff8e67b090,e089d43d-b616-4eb7-9fc6-c3af1c90c2b7,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/molyb/mcs2024-molyb_salient.csv,cross_correlation,200,5,Year,8,7f11f1a8-3e8d-4550-addb-7f9775453328,134afb86-d797-4fea-8ec2-2f57bb9c346d,200,8,200,8,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/plati/mcs2024-plati_world.csv,cross_correlation,200,14,,4,f64fd454-d500-49bc-90e3-166ec6bb8079,66b2b8fc-ee21-45dc-8fd0-502038b0c4ca,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/plati/mcs2024-plati_salient.csv,cross_correlation,200,5,Year,23,a3d847d2-d307-49f3-8c90-408f19083739,f245a944-424f-4ce0-b366-c6eb87b8a4f2,200,23,200,23,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/garne/mcs2024-garne_world.csv,cross_correlation,200,8,,4,d61a5723-b6d6-4bc1-9e75-a5d961500ea8,604e80cb-c520-44a3-8553-ac727f1ca576,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/garne/mcs2024-garne_salient.csv,cross_correlation,200,5,Year,8,08c550be-2047-4200-9807-18fd5e9d7b8c,266941aa-0022-456f-ba48-748b0c66bba4,200,8,200,8,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/feore/mcs2024-feore_salient.csv,cross_correlation,200,5,Year,10,5f4dfcb6-a7f1-4b1f-9d6b-f2d5820a39f4,a0a24461-f29e-4ab2-871e-7ebd125a4045,200,10,200,10,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/feore/mcs2024-feore_world.csv,cross_correlation,200,38,,4,cc5e6ff9-54a0-4d3f-ad4c-111fec5b834b,5751b478-8457-4f8f-9c78-9ffc21e9e4d4,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/lithi/mcs2024-lithi_salient.csv,cross_correlation,200,5,Year,5,ee2cc530-f750-4012-8b7c-5bcdc2faeb65,950f2d75-828e-449a-8e35-3adccc6c38ff,200,5,200,5,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/lithi/mcs2024-lithi_world.csv,cross_correlation,200,11,,3,8e250957-7708-4123-b2d4-eed8604ca5a3,59819b96-4d9e-4324-9498-139081703986,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/lime/mcs2024-lime_salient.csv,cross_correlation,200,5,Year,6,9ef5d25e-a442-47b5-91ae-50e2b709c7ee,37eef402-0bf3-4946-b567-d1f91aed737f,200,6,200,6,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/lime/mcs2024-lime_world.csv,cross_correlation,200,26,,4,781a4658-8730-4905-b66c-74917725b3f9,b0ca7309-8609-47fb-b0ae-d4a1d6bd997d,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/bauxi/mcs2024-bauxi_world.csv,cross_correlation,200,44,,2,5c12ba76-3d24-4a34-8af0-e1635692a65c,934add31-2ea1-4a30-91cd-098233c7c3f6,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/bauxi/mcs2024-bauxi_salient.csv,cross_correlation,200,5,Year,13,4f9a41fb-1e54-4f64-9562-cddf16d03e15,306e0754-ae24-4cf6-a9fc-c8bc3ed8e516,200,13,200,13,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/sulfu/mcs2024-sulfu_world.csv,cross_correlation,200,21,,4,ff590bab-d6dc-4890-b63f-c0a9f440196a,412f9f30-2c12-4767-884d-60f67489f3be,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/sulfu/mcs2024-sulfu_salient.csv,cross_correlation,200,5,Year,13,0f908dac-48f8-4850-b12a-e4d43d57918e,e430407e-1f63-4195-9940-f34ece71d6d7,200,13,200,13,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/vermi/mcs2024-vermi_world.csv,cross_correlation,200,13,,4,1546c601-927e-4eb2-9c6c-0b77e6001b3c,c86196c5-823c-4de0-ac78-261e7ad66fa0,200,4,200,4,200,4,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/vermi/mcs2024-vermi_salient.csv,cross_correlation,200,5,Year,8,2377fc83-b51e-46ff-90c8-8f22ed2e3675,84879634-fad7-4a94-859a-7bfc8cb91d7a,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/talc/mcs2024-talc_salient.csv,cross_correlation,200,5,Year,9,9aeeca7f-b28f-42e6-919d-53b6687671b8,c17ba612-df90-4adf-a914-0551e0dcddb5,200,9,200,9,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/talc/mcs2024-talc_world.csv,cross_correlation,200,16,,3,a8f4ddb8-02df-4093-a171-a5fd4ae91586,695453a8-2d8b-4656-9d08-1e41b4f6e2e9,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/tellu/mcs2024-tellu_world.csv,cross_correlation,200,11,,4,ef5f0582-c199-4d70-a960-0239260106d1,bfc9b28c-7f1f-42d1-9ef0-9fe6ed82319e,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/tellu/mcs2024-tellu_salient.csv,cross_correlation,200,5,Year,5,e74b8baf-6f9c-4615-9f64-cbedb2e9cd7b,90c82a9f-88e7-4b42-93a3-5cb4c77e3551,200,5,200,5,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/barit/mcs2024-barit_world.csv,cross_correlation,200,12,,5,98f86755-f7c7-48df-a1ad-056b23a40388,856d11b7-1528-4c93-b0af-147abb81b93c,200,4,200,4,200,4,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/barit/mcs2024-barit_salient.csv,cross_correlation,200,5,Year,7,7f9c4fc4-eb0d-47fb-944f-277404cdcf15,50b4ba96-c5e2-4471-851b-2f4fe84b9b55,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/bismu/mcs2024-bismu_salient.csv,cross_correlation,200,5,Year,11,03b9aad0-55bd-4d7d-ae71-36a865611e16,a21fc287-f04c-4552-8d9e-a71e3a191107,200,11,200,11,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/bismu/mcs2024-bismu_world.csv,cross_correlation,200,9,,4,a5e06404-bde6-4a82-a97d-7f28ea23a89f,1c1e740b-2d2c-4bef-8362-1e1ddacb5b6c,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/gold/mcs2024-gold_salient.csv,cross_correlation,200,5,Year,9,e1faaf57-0f3d-4806-bcfb-2829d5db59e5,a4feb5a5-6836-4931-86e9-5f8712175929,200,9,200,9,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/gold/mcs2024-gold_world.csv,cross_correlation,200,18,,3,4b824445-6498-4964-8683-0243cb32e862,39fa6af2-fd04-485f-ad11-a92a28606c10,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/germa/mcs2024-germa_world.csv,cross_correlation,200,8,,2,7fbeee3f-38ae-456c-9d59-b29432142034,6146e40b-3eac-497d-8e2d-4c4ba95ce56d,200,0,200,0,204,0,200,descriptive_summary,200,0,2,2,
mcs2024.zip,salient,commodities/germa/mcs2024-germa_salient.csv,cross_correlation,200,5,Year,13,62465d96-f310-4385-8d8c-2b8e1a0fb191,28232134-0633-41ec-b65d-797f75873feb,200,10,200,10,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/nitro/mcs2024-nitro_salient.csv,cross_correlation,200,5,Year,8,15356ee6-42d9-40ef-b511-2134033b5f43,2fcd4fc1-b773-4cad-a2c0-1d6f6a733f8a,200,8,200,8,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/nitro/mcs2024-nitro_world.csv,cross_correlation,200,24,,5,3896b969-ad06-4ffe-b078-ed2c03163ed3,8470ff39-324c-4a59-acf9-b890f4cc3099,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/clays/mcs2024-clays_salient.csv,cross_correlation,200,5,Year,28,c3e8afb8-3a3e-418d-98e1-902c25dcaaa2,d3776f4a-ea5f-4d1c-bd44-bcf132d59f42,200,28,200,28,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/clays/mcs2024-clays_world.csv,cross_correlation,200,37,,4,cf6919ad-20de-43ff-a597-3183a72f3438,56c9b7cc-c7e1-42ac-9f94-f36bc9385af9,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/scand/mcs2024-scand_salient.csv,cross_correlation,200,5,Year,10,4f4ead64-0a33-4fa0-883c-1728ec483e23,993949ee-93fd-4ba4-97ae-e030649edb84,200,10,200,10,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/peat/mcs2024-peat_salient.csv,cross_correlation,200,5,Year,9,0d6d8a77-3591-4c51-8848-5da35b68a36a,705a078e-1d57-4ba2-96fd-8b04260adad6,200,9,200,9,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/peat/mcs2024-peat_world.csv,cross_correlation,200,14,,3,2b664471-05d2-4788-9769-c1b9ea717f21,6effb09c-f21d-4697-8234-b3a35b219fa0,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/nicke/mcs2024-nicke_world.csv,cross_correlation,200,11,,3,c0caad28-3103-48d6-9b86-019952257be4,dd5bde89-1bc6-4937-a57d-8b34236bfe23,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/nicke/mcs2024-nicke_salient.csv,cross_correlation,200,5,Year,16,026aeee9-3025-4774-94d8-63b2118341bf,d1f2b28b-1f18-45ec-a329-9c14eec5b39f,200,16,200,16,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/kyani/mcs2024-kyani_world.csv,cross_correlation,200,7,,3,aecd6e29-b45b-4798-9059-6000d62ef2e6,27f4f0cc-adc2-4741-a33e-39b39fe33345,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/kyani/mcs2024-kyani_salient.csv,cross_correlation,200,7,,3,b486898e-bb17-44ec-b79d-a10eb3bc20af,64ee2478-cfe2-4af6-a99c-5211d76cf3a5,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/manga/mcs2024-manga_salient.csv,cross_correlation,200,5,Year,18,cdddd25f-7fdf-4b0e-955f-2c2682b7ca86,774ebcff-5924-4f29-af44-85c5539bd82a,200,18,200,18,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/manga/mcs2024-manga_world.csv,cross_correlation,200,18,,4,5929bf79-e2a5-4e2d-b78d-51b43ac829f0,eed6b8de-8985-47c0-b48b-82b3418a9e5e,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/yttri/mcs2024-yttri_salient.csv,cross_correlation,200,5,Year,7,95abc4ae-5885-444c-8635-1e9180e25af5,f2e0a0ee-23f4-4cb0-94d7-50ef33fd420b,200,6,200,6,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/titan/mcs2024-titan_world.csv,cross_correlation,200,15,,4,16e4260b-9205-4b68-8fae-ccdd5bf446bf,d0f1a661-4727-446b-bf1f-9fff692ff0dc,200,4,200,4,200,4,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/titan/mcs2024-titan_salient.csv,cross_correlation,200,5,Year,11,73a3a6c6-ccd2-4a52-8499-e7ddde5baca3,efa157fd-804b-4bd8-a116-4e358df3bc50,200,11,200,11,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/tungs/mcs2024-tungs_salient.csv,cross_correlation,200,5,Year,9,9bf08730-8a1e-4e06-bcf0-d538dedd29ae,032be337-1f81-435c-822b-75ee0cb3ab29,200,9,200,9,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
